article_id,name,role_raw,type_final,gender_final,stance,conf,segment
2019E267T054,Pavel POC,expert strany pro oblast životního,M5,M,S2,2,strany pro oblast životního prostředí ČSSD Já se obávám že ono už je nezbytné když se podíváte na to že nesrozumitelné slavný britský vědec publikoval ty svoje závěry o tom že tenhle problém máme někde před 50 lety James Hansen Spojené státy předseda nesrozumitelné 1988 Al Gore 2000 a nic se neděje. Přes to všechno toto varování se množství produkovaných skleníkových plynů pořád zvyšují tak asi není co divit že ti mladí kteří to mají žít skutečně chtějí dělat. Ale prostě se objevila Greta mohl to být v zásadě kdokoliv jiný z té generace a řekla to jak si to myslí. Takže já bych to neviděl takhle. Prezident Macron reagoval tím obviněním že rozděluje společnost ale reagoval mezi námi na to že Greta podala ještě nesrozumitelné stížnost. To je takový provoz pro práva dítěte. Macron předtím poslal ze svého paláce pak reagoval tak tady tím způsobem.Já si myslím že je to dobře že je to vynikající že to takhle promovala že aspoň v té společnosti ukazuje kde jsou ty lidé kterým to vadí kde jsou ti politici kteří prostě reagují takhle pragmaticky.
2019E267T054,Richard BRABEC,ministr životního prostředí,M6,M,S6,3,životního prostředí ANO Půjdou vlastně na všechno. Půjdou dohromady na restrukturalizace naší energetiky protože budou se dále uzavírat hnědouhelné bloky. A budete samozřejmě restrukturalizovat energetika průmysl. Budeme taky dávat do podpory čisté mobility. To znamená nástup elektromobility infrastruktura. To znamená výstavba dobíjecích stanic vodíkových stanic prostě plnící. V neposlední řadě budeme dávat třeba právě i na úspory v domácnostech. To jsou projekty jako je Nová zelená úsporám a další. To je zhruba těch 300 miliard korun ekvivalentu 12 miliard EUR které budeme do roku 2030 investovat.
2019E267T038,António GUTERRES,generální tajemník,M6,M,S6,3,tajemník OSN 77 zemí mnohé z rozvinutého světa se zavázali k uhlíkové neutralitě do roku 2050. Připojil se k nim 10 dalších regionů a víc než 100 měst včetně několika největších na světě. 70 zemí oznámilo že do roku 2020 zvýší své národní příspěvky do boje se změnami klimatu. Více než 100 vůdčích osobností v soukromém sektoru se pak zavázalo urychlit svůj přechod k zelené ekonomice.
2019E266T080,Ole CARMEL,ředitel továrny na bojlery,M5,F,S6,2,továrny na bojlery Moje vnoučata také potřebují žít na této planetě. Je na čase abychom převzali zodpovědnost.
2019E266T080,António GUTERRES,generální tajemník,M6,M,S6,3,tajemník OSN Toto není vyjednávací summit o klimatu. S přírodou se nevyjednává. Na tomto klimatickém summitu se jedná.
2019E266T080,Maxx DILLEY,ředitel,M5,M,S6,3,Světové meteorologické organizace Nejenže jsou tyto údaje alarmující ale rozptylují veškerý falešý pocit bezpečí že se z toho nějak dostaneme.
2019E266T080,Andrej BABIŠ,premiér,M6,M,S3,2,ANO My jsme jasně řekli že v roce 2050 snížíme emise o 80 my jsme to schválili jako vláda. Je důležité aby ty závazky následovaly i jiné státy hlavně mimoevropské.
2019E266T080,Greta THUNBERGOVÁ,švédská aktivistka,M5,F,S6,2,aktivistka Všichni se na nás mladé obracíte s nadějí. Jak se opovažujete?
2019E266T054,António GUTERRES,generální tajemník,M6,M,S6,3,tajemník OSN Drazí přátelé někdo se mě zeptal před několika dny zdali nás toto všechno nenutí zoufat si a já jsem odpověděl jasně a přesvědčivě ne. Jsem plný naděje. Jsem plný naděje díky vám. Nejedná se o summit kde bychom debatovali o klimatu taky nebudeme vyjednávat o klimatu protože nevyjednáváme s přírodou jedná se o summit který volá po akci řečí již bylo dost.
2019E266T054,Greta THUNBERGOVÁ,švédská aktivistka,M5,F,S6,3,aktivistka Tohle všechno je špatně. Já bych tu neměla být měla bych být zase ve škole na druhé straně oceánu a přesto vy se obracíte na nás mladé hledáte u nás naději jak se opovažujete? Vy jste uloupili mé sny mé dětství svými prázdnými slovy a já přitom patřím mezi ty šťastné. Lidé trpí lidé umírají umírají ekosystémy hroutí se. My jsme na počátku masového vyhlazení vymírání a vy mluvíte jenom o penězích a pohádky o věčném ekonomickém růstu jak se opovažujete?
2019E266T007,Greta THUNBERGOVÁ,švédská aktivistka,M5,F,S6,3,aktivistka Toto je krizová situace. Náš dům hoří a není to obydlí jenom mladých lidí ale nás všech. Žijeme tady všichni. Nebudeme stát stranou a jenom přihlížet. Uděláme vše co je v našich silách abychom této krizi zabránili. redaktor Znovu bude mluvit dnes tentokrát jejími posluchači budou světoví státníci.
2019E266T007,António GUTERRES,generální tajemník,M6,M,S6,3,tajemník OSN Mám vnučky a chci aby žily na obyvatelné planetě. Moje generace má obrovskou zodpovědnost. Jsme to my kdo musí zajistit že nezradíme budoucnost lidstva. redaktor Guterres už dřív vyzval země aby se zaměřily na transformaci energetiky dopravy průmyslu a zemědělství. Mezinárodní společenství by mělo do roku 2030 snížit emise o 45 a do roku 2050 dosáhnout uhlíkové neutrality. redaktorka citace zdroj zpráva OSN Prakticky ve všech vyspělých státech jsou nejlevnějšími zdroji energie vítr a sluneční záření. Museli bychom ale výrazně změnit způsob kterým nad energetikou přemýšlíme. redaktor Pro plnění dohod o postupném omezování fosilních paliv je pro Česko důležitou náhradou jaderná energie. Před odletem do New Yorku to řekl ministr zahraničí Tomáš Petříček.
2019E266T007,Tomáš PETŘÍČEK,ministr zahraničí,M6,M,S6,3,zahraničí ČSSD Je to 1 z nejzávažnější současných problémů nejde nejedná se pouze o ochranu životní prostředí ale také o služby které vlastně globální ekosystém nabízí a zajišťuje. redaktor Českou delegaci povede premiér Andrej Babiš. Ten minulý týden řekl že Praha se hlásí k uhlíkové neutralitě. Související změny ekonomiky ale musí být efektivní pokud jde o náklady a zároveň spravedlivé.
2019E266T007,Andrej BABIŠ,premiér předseda hnutí,M6,M,S2,2,předseda hnutí ANO 17. 9. 2019 Klima není možné skutečně dostat do tý pozice nějakého náboženství kde některý říkaj přestaneme létat letadlami nebudeme mít děti. redaktor Dá se očekávat že státníci povedou dlouhé a nesnadné debaty. Příroda je ale podle Guterrese naštvaná uvedl to s odkazem na hurikán Dorian který zpustošil Bahamy. Vědci ze Světové meteorologické organizace upozorňují na oteplování vzestup mořské hladiny a tání ledovců.
2019E266T029,Greta THUNBERGOVÁ,švédska ekologická aktivistka,M5,F,S6,3,ekologická aktivistka Toto je krizová situace. Náš dům hoří. A není to obydlí jenom mladých lidí ale nás všech. Žijeme tady všichni nebudeme stát stranou a jenom přihlížet. Uděláme vše co je v našich silách abychom této krizi zabránili. reportér Znovu bude mluvit dnes tentokrát jejími posluchači budou světoví státníci.
2019E266T029,António GUTERRES,generální tajemník,M6,M,S6,3,tajemník OSN Mám vnučky a chci aby žily na obyvatelné planetě. Moje generace má obrovskou zodpovědnost. Jsme to my kdo musí zajistit že nezradíme budoucnost lidstva. reportér Guterres už dřív vyzval země aby se zaměřily na transformaci energetiky dopravy průmyslu a zemědělství. Mezinárodní společenství by mělo do roku 2030 snížit emise o 45 a do roku 2050 dosáhnout uhlíkové neutrality. mluvčí Prakticky ve všech vyspělých státech jsou nejlevnějšími zdroji energie vítr a sluneční záření. Museli bychom ale výrazně změnit způsob kterým nad energetikou přemýšlíme. reportér Pro plnění dohod o postupném omezování fosilních paliv je pro Česko důležitou náhradou jaderná energie. Před odletem do New Yorku to řekl ministr zahraničí Tomáš Petříček.
2019E266T029,Tomáš PETŘÍČEK,ministr zahraničí,M6,M,S6,3,zahraničí ČSSD Je to 1 z nejzávažnější současných problémů ale nejedná se pouze o ochranu životního prostředí ale také o služby které vlastně globálně jako systém nabízí a zajišťuje. reportér Českou delegaci povede premiér Andrej Babiš. Ten minulý týden řekl že Praha se hlásí k uhlíkové neutralitě. Související změny ekonomiky ale musí být efektivní pokud jde o náklady a zároveň spravedlivé.
2019E266T029,Andrej BABIŠ,premiér,M6,M,S2,2,ANO Klima není možné skutečně dostat do té pozice nějakého náboženství kde některý říkali přestaneme létat letadly nebudeme mít děti. reportér Dá se očekávat že státníci povedou dlouhé a nesnadné debaty. Příroda je ale podle Guterrese naštvaná. Uvedl to s odkazem na hurikán Dorian který zpustošil Bahamy. Vědci ze světové meteorologické organizace upozorňují na oteplování vzestup mořské hladiny a tání ledovců.
2019E266T036,António GUTERRES,generální tajemník,M6,M,S6,3,tajemník OSN Mám vnučky a chtěl bych aby žili na životaschopné planetě. Naše generace za to má velkou zodpovědnost. Je to generace mladých kdo zajistí abychom mi nezradili budoucnost lidstva.
2019E266T009,António GUTERRES,generální tajemník,M6,M,S6,3,tajemník OSN Mám vnučky a chtěl bych aby žily na životaschopné planetě. Naše generace za to má velkou zodpovědnost. Je to generace mladých kdo zajistí abychom my nezradili budoucnost lidstva.
2019E266T020,António GUTERRES,generální tajemník,M6,M,S6,3,tajemník OSN Mám vnučky a chtěl bych aby žily na životaschopné planetě. Naše generace za to má velkou zodpovědnost. Je to generace mladých kdo zajistí abychom my nezradili budoucnost lidstva.
2019E266T020,Andrej BABIŠ,premiér,M6,M,S0,3,ANO Nastolování úvah o abolici ve chvíli kdy existuje pravomocné rozhodnutí příslušného státního zastupitelství je nesmyslné právně i politicky. Jen podněcuje napětí ve společnosti a pocity občanů že je zpochybňován právní řád a rozhodnutí institucí právního státu. Že bych abolici nepřijal jsem řekl již v minulosti.
2019E266T020,Lubomír ZAORÁLEK,ministr kultury,M6,M,S0,3,kultury ČSSD To jsou mimořádná opatření. Takže když už je máme jako já s nimi obecně nesouhlasím protože je pokládám za panovnická privilegia která nepatří do demokratického státu. Když už je máme tak se mají používat v mimořádných chvílích.
2019E266T018,Greta THUNBERGOVÁ,švédska ekologická aktivistka,M5,F,S6,3,ekologická aktivistka Toto je krizová situace. Náš dům hoří. A není to obydlí jenom mladých lidí ale nás všech. Žijeme tady všichni. Nebudeme stát stranou a jenom přihlížet. Uděláme vše co je v našich silách abychom této krizi zabránili. redaktor Znovu bude mluvit dnes tentokrát jejími posluchači budou světoví státníci.
2019E266T018,António GUTERRES,generální tajemník,M6,M,S6,3,tajemník OSN Mám vnučky a chci aby žily na obyvatelné planetě. Moje generace má obrovskou zodpovědnost. Jsme to my kdo musí zajistit že nezradíme budoucnost lidstva. redaktor Guterres už dřív vyzval země aby se zaměřily na transformaci energetiky dopravy průmyslu a zemědělství. Mezinárodní společenství by mělo do roku 2030 snížit emise o 45 . A do roku 2050 dosáhnout uhlíkové neutrality. redaktorka citace zpráva OSN Prakticky ve všech vyspělých státech jsou nejlevnějšími zdroji energie vítr a sluneční záření. Museli bychom ale výrazně změnit způsob kterým nad energetikou přemýšlíme. redaktor Pro plnění dohod o postupném omezování fosilních paliv je pro Česko důležitou náhradou jaderná energie. Před odletem do New Yorku to řekl ministr zahraničí Tomáš Petříček.
2019E266T018,Tomáš PETŘÍČEK,ministr zahraničí,M6,M,S6,3,zahraničí ČSSD Je to jeden z nejzávažnější současných problémů. Nejde nejedná se pouze o ochranu životního prostředí ale také o služby které vlastně globální ekosystém nabízí a zajišťuje. redaktor Českou delegaci povede premiér Andrej Babiš. Ten minulý týden řekl že Praha se hlásí k uhlíkové neutralitě. Související změny ekonomiky ale musí být efektivní pokud jde o náklady a zároveň spravedlivé.
2019E266T018,Andrej BABIŠ,premiér,M6,M,S2,2,ANO Klima není možné skutečně dostat do tý pozice nějakého náboženství kde některý říkaj přestaneme létat letadlami nebudeme mít děti. redaktor Dá se očekávat že státníci povedou dlouhé a nesnadné debaty. Příroda je ale podle Guterrese naštvaná. Uvedl to s odkazem na hurikán Dorian který zpustošil Bahamy. Vědci ze Světové meteorologické organizace upozorňují na oteplování vzestup mořské hladiny a tání ledovců.
2019E266T031,António GUTERRES,generální tajemník,M6,M,S6,3,tajemník OSN Mám vnučky a chtěl bych aby žily na životaschopné planetě. Naše generace za to má velkou zodpovědnost je to generace mladých kdo zajistí abychom my nezradili budoucnost lidstva.
2019E266T064,Greta THUNBERGOVÁ,švédska ekologická aktivistka,M5,F,S6,3,ekologická aktivistka Připravili jste mě o sny a dětství svými prázdnými slovy. Ale ještě patřím mezi ty šťastnější. Lidé trpí. Lidé umírají a ekosystém kolabuje. Jsme na začátku hromadného vyhynutí. A jediné o čem mluvíte jsou peníze a pohádky o věčném ekonomickém růstu. Jak se opovažujete!
2019E265T015,Keith LARSEN,klimatolog,M3,M,S6,3,Je to něco jako kanárek v uhelném dole. Pamatujete jak si horníci nosili kanárky v klecích? Toto je jeden z nich. Jakmile zmizí alpinská tundra ve Švédsku je minulostí.
2019E265T015,Ninis ROSQVISTOVÁ,geografka,M3,F,S0,2,Stockholmská univerzita Na jižním vrcholu jsme naměřili výšku 2 095 6 metru což je o 1 2 metru méně než výška severního. Ten tvoří jen holá skála.
2019E265T026,Edward FELSENTHAL,šéfredaktor,M5,M,S6,2,Time Teprve popáté za 96 let jsme věnovali každou stránku časopisu jedinému tématu. Ta obálka je 14denní práce sedmi lidí. Pro mě symbolizuje jak se musíme spojit a pracovat společně. Je to globální problém který vyžaduje spolupráci.
2019E265T026,Jakub PATOČKA,šéfredaktor,M5,M,S6,2,Deník Referendum Celkově ta média která se zapojila mají dopad na více než miliardu čtenářů. Jsou tam i televize třeba Al Džazíra jsou tam rozhlasové stanice podcasty celá řada prestižních amerických deníků. Česká média k tomu tématu mají obrovský dluh ale současně zas abych jen nebyl takto kritický myslím si že ta nálada se v poslední době mění.
